game_pk,game_date,player_id,player_name,opposing_team,pa,ab,h,singles,doubles,triples,hr,bb,hbp,so,sb,cs,rbi,tb,season
824747,2026-06-25,676609,"Caballero, José",BOS,4,4,2,1,0,0,1,0,0,0,0,0,1,5,2026
824747,2026-06-25,680474,"Schuemann, Max",BOS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824747,2026-06-25,683011,"Volpe, Anthony",BOS,4,3,0,0,0,0,0,1,0,2,0,0,0,0,2026
824747,2026-06-25,691176,"Domínguez, Jasson",BOS,4,4,1,1,0,0,0,0,0,1,0,0,1,1,2026
824747,2026-06-25,700250,"Rice, Ben",BOS,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2026
824770,2026-04-23,519317,"Stanton, Giancarlo",BOS,4,4,0,0,0,0,0,0,0,4,0,0,0,0,2026
824770,2026-04-23,545341,"Grichuk, Randal",BOS,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2026
824770,2026-04-23,592450,"Judge, Aaron",BOS,5,4,1,1,0,0,0,1,0,3,0,0,1,1,2026
824770,2026-04-23,641355,"Bellinger, Cody",BOS,2,2,1,1,0,0,0,0,0,0,0,0,2,1,2026
824770,2026-04-23,641857,"McMahon, Ryan",BOS,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2026
824770,2026-04-23,642708,"Rosario, Amed",BOS,3,3,1,1,0,0,0,0,0,1,0,0,0,1,2026
824770,2026-04-23,663757,"Grisham, Trent",BOS,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
824770,2026-04-23,665862,"Chisholm Jr., Jazz",BOS,4,4,2,1,0,0,1,0,0,1,0,0,1,5,2026
824770,2026-04-23,669224,"Wells, Austin",BOS,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824770,2026-04-23,676609,"Caballero, José",BOS,4,4,2,1,1,0,0,0,0,1,0,0,0,3,2026
824770,2026-04-23,700250,"Rice, Ben",BOS,5,4,1,1,0,0,0,1,0,2,0,0,0,1,2026
824773,2026-04-21,519317,"Stanton, Giancarlo",BOS,4,4,2,0,1,0,1,0,0,1,0,0,3,6,2026
824773,2026-04-21,545341,"Grichuk, Randal",BOS,4,4,2,1,1,0,0,0,0,0,0,0,1,3,2026
824773,2026-04-21,592450,"Judge, Aaron",BOS,5,3,1,1,0,0,0,2,0,0,0,0,0,1,2026
824773,2026-04-21,641355,"Bellinger, Cody",BOS,4,3,1,1,0,0,0,1,0,0,0,0,0,1,2026
824773,2026-04-21,641857,"McMahon, Ryan",BOS,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
824773,2026-04-21,642708,"Rosario, Amed",BOS,4,3,0,0,0,0,0,1,0,0,0,0,0,0,2026
824773,2026-04-21,665862,"Chisholm Jr., Jazz",BOS,4,4,2,2,0,0,0,0,0,1,0,0,0,2,2026
824773,2026-04-21,669224,"Wells, Austin",BOS,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2026
824773,2026-04-21,676609,"Caballero, José",BOS,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
824773,2026-04-21,700250,"Rice, Ben",BOS,5,4,0,0,0,0,0,0,1,4,0,0,0,0,2026
824774,2026-04-22,502671,"Goldschmidt, Paul",BOS,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824774,2026-04-22,519317,"Stanton, Giancarlo",BOS,4,4,2,0,2,0,0,0,0,0,0,0,0,4,2026
824774,2026-04-22,545341,"Grichuk, Randal",BOS,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2026
824774,2026-04-22,592450,"Judge, Aaron",BOS,4,2,1,1,0,0,0,2,0,0,0,0,0,1,2026
824774,2026-04-22,641355,"Bellinger, Cody",BOS,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824774,2026-04-22,641857,"McMahon, Ryan",BOS,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
824774,2026-04-22,642708,"Rosario, Amed",BOS,2,1,1,0,0,0,1,0,0,0,0,0,4,4,2026
824774,2026-04-22,663757,"Grisham, Trent",BOS,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2026
824774,2026-04-22,665862,"Chisholm Jr., Jazz",BOS,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824774,2026-04-22,669224,"Wells, Austin",BOS,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
824774,2026-04-22,676609,"Caballero, José",BOS,3,3,1,1,0,0,0,0,0,1,0,0,0,1,2026
824774,2026-04-22,700250,"Rice, Ben",BOS,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
824801,2026-08-19,641857,"McMahon, Ryan",BAL,3,3,1,1,0,0,0,0,0,1,0,0,1,1,2026
824801,2026-08-19,663757,"Grisham, Trent",BAL,5,4,1,1,0,0,0,1,0,1,0,0,0,1,2026
824801,2026-08-19,665862,"Chisholm Jr., Jazz",BAL,4,2,1,1,0,0,0,2,0,0,0,0,0,1,2026
824801,2026-08-19,669224,"Wells, Austin",BAL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
824801,2026-08-19,671218,"Ramos, Heliot",BAL,4,3,1,1,0,0,0,0,1,1,0,0,0,1,2026
824801,2026-08-19,671277,"García Jr., Luis",BAL,5,5,1,1,0,0,0,0,0,1,0,0,0,1,2026
824801,2026-08-19,676609,"Caballero, José",BAL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2026
824801,2026-08-19,682987,"Jones, Spencer",BAL,4,4,1,1,0,0,0,0,0,3,0,0,0,1,2026
824801,2026-08-19,700250,"Rice, Ben",BAL,5,5,2,1,0,0,1,0,0,2,0,0,1,5,2026
824801,2026-08-19,806146,"Lombard Jr., George",BAL,4,3,2,2,0,0,0,0,0,1,0,0,2,2,2026
824802,2026-08-20,663757,"Grisham, Trent",BAL,5,4,1,1,0,0,0,1,0,1,0,0,0,1,2026
824802,2026-08-20,665862,"Chisholm Jr., Jazz",BAL,4,4,1,0,0,1,0,0,0,1,0,0,1,3,2026
824802,2026-08-20,669224,"Wells, Austin",BAL,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
824802,2026-08-20,671218,"Ramos, Heliot",BAL,4,4,1,0,1,0,0,0,0,1,0,0,1,2,2026
824802,2026-08-20,671277,"García Jr., Luis",BAL,4,4,3,2,0,0,1,0,0,1,0,0,1,6,2026
824802,2026-08-20,676609,"Caballero, José",BAL,4,4,0,0,0,0,0,0,0,1,0,0,1,0,2026
824802,2026-08-20,682987,"Jones, Spencer",BAL,4,4,3,2,0,0,1,0,0,0,0,0,1,6,2026
824802,2026-08-20,700250,"Rice, Ben",BAL,5,4,1,1,0,0,0,1,0,0,0,0,1,1,2026
824802,2026-08-20,806146,"Lombard Jr., George",BAL,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824803,2026-08-18,502671,"Goldschmidt, Paul",BAL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026
824803,2026-08-18,641857,"McMahon, Ryan",BAL,2,1,0,0,0,0,0,1,0,1,0,0,0,0,2026
824803,2026-08-18,642708,"Rosario, Amed",BAL,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
824803,2026-08-18,645305,"Sánchez, Ali",BAL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824803,2026-08-18,663757,"Grisham, Trent",BAL,4,4,2,1,0,0,1,0,0,1,0,0,3,5,2026
824803,2026-08-18,665862,"Chisholm Jr., Jazz",BAL,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824803,2026-08-18,669224,"Wells, Austin",BAL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2026
824803,2026-08-18,671218,"Ramos, Heliot",BAL,4,3,0,0,0,0,0,1,0,2,0,0,0,0,2026
824803,2026-08-18,671277,"García Jr., Luis",BAL,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824803,2026-08-18,676609,"Caballero, José",BAL,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
824803,2026-08-18,682987,"Jones, Spencer",BAL,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
824803,2026-08-18,700250,"Rice, Ben",BAL,4,3,0,0,0,0,0,0,1,1,0,0,0,0,2026
824803,2026-08-18,806146,"Lombard Jr., George",BAL,4,4,2,2,0,0,0,0,0,1,0,0,0,2,2026
824841,2026-05-13,592450,"Judge, Aaron",BAL,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824841,2026-05-13,641355,"Bellinger, Cody",BAL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
824841,2026-05-13,641555,"Escarra, J.C.",BAL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2026
824841,2026-05-13,641857,"McMahon, Ryan",BAL,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2026
824841,2026-05-13,663757,"Grisham, Trent",BAL,4,2,0,0,0,0,0,2,0,0,0,0,0,0,2026
824841,2026-05-13,665862,"Chisholm Jr., Jazz",BAL,3,3,1,0,1,0,0,0,0,1,0,0,0,2,2026
824841,2026-05-13,682987,"Jones, Spencer",BAL,3,1,0,0,0,0,0,2,0,0,0,0,0,0,2026
824841,2026-05-13,683011,"Volpe, Anthony",BAL,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
824841,2026-05-13,700250,"Rice, Ben",BAL,4,3,0,0,0,0,0,1,0,2,0,0,0,0,2026
824843,2026-05-12,502671,"Goldschmidt, Paul",BAL,5,4,2,1,0,0,1,1,0,1,0,0,1,5,2026
824843,2026-05-12,592450,"Judge, Aaron",BAL,5,3,2,2,0,0,0,2,0,0,0,0,0,2,2026
824843,2026-05-12,641355,"Bellinger, Cody",BAL,4,4,0,0,0,0,0,0,0,0,0,0,1,0,2026
824843,2026-05-12,641857,"McMahon, Ryan",BAL,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
824843,2026-05-12,642708,"Rosario, Amed",BAL,3,3,1,1,0,0,0,0,0,0,0,0,1,1,2026
824843,2026-05-12,663757,"Grisham, Trent",BAL,4,3,1,0,0,0,1,1,0,0,0,0,3,4,2026
824843,2026-05-12,665862,"Chisholm Jr., Jazz",BAL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
824843,2026-05-12,669224,"Wells, Austin",BAL,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
824843,2026-05-12,680474,"Schuemann, Max",BAL,4,3,1,1,0,0,0,1,0,1,0,0,0,1,2026
824843,2026-05-12,700250,"Rice, Ben",BAL,5,4,1,1,0,0,0,1,0,1,0,0,0,1,2026
824844,2026-05-11,502671,"Goldschmidt, Paul",BAL,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2026
824844,2026-05-11,592450,"Judge, Aaron",BAL,4,4,1,0,1,0,0,0,0,1,0,0,0,2,2026
824844,2026-05-11,641355,"Bellinger, Cody",BAL,4,2,0,0,0,0,0,2,0,1,0,0,0,0,2026
824844,2026-05-11,641857,"McMahon, Ryan",BAL,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
824844,2026-05-11,663757,"Grisham, Trent",BAL,4,3,0,0,0,0,0,1,0,0,0,0,0,0,2026
824844,2026-05-11,665862,"Chisholm Jr., Jazz",BAL,4,4,0,0,0,0,0,0,0,3,0,0,0,0,2026
824844,2026-05-11,669224,"Wells, Austin",BAL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2026
824844,2026-05-11,680474,"Schuemann, Max",BAL,3,4,1,0,1,0,0,0,0,1,0,0,0,2,2026
824844,2026-05-11,682987,"Jones, Spencer",BAL,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2026
824844,2026-05-11,700250,"Rice, Ben",BAL,4,4,2,1,0,0,1,0,0,1,0,0,2,5,2026
825000,2026-05-30,502671,"Goldschmidt, Paul",ATH,4,3,1,1,0,0,0,1,0,1,0,0,0,1,2026
825000,2026-05-30,592450,"Judge, Aaron",ATH,5,4,0,0,0,0,0,1,0,0,0,0,1,0,2026
825000,2026-05-30,641355,"Bellinger, Cody",ATH,5,3,0,0,0,0,0,2,0,0,0,0,1,0,2026
825000,2026-05-30,641555,"Escarra, J.C.",ATH,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026
825000,2026-05-30,641857,"McMahon, Ryan",ATH,4,4,2,2,0,0,0,0,0,2,0,0,0,2,2026
825000,2026-05-30,663757,"Grisham, Trent",ATH,5,3,0,0,0,0,0,2,0,0,0,0,0,0,2026
825000,2026-05-30,665862,"Chisholm Jr., Jazz",ATH,5,5,1,1,0,0,0,0,0,0,0,0,0,1,2026
825000,2026-05-30,669224,"Wells, Austin",ATH,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2026
825000,2026-05-30,676609,"Caballero, José",ATH,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
825000,2026-05-30,683011,"Volpe, Anthony",ATH,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
825000,2026-05-30,700250,"Rice, Ben",ATH,5,3,1,1,0,0,0,2,0,2,0,0,1,1,2026
825001,2026-05-31,502671,"Goldschmidt, Paul",ATH,5,5,1,1,0,0,0,0,0,1,0,0,1,1,2026
825001,2026-05-31,592450,"Judge, Aaron",ATH,4,4,1,1,0,0,0,0,0,2,0,0,1,1,2026
825001,2026-05-31,641355,"Bellinger, Cody",ATH,5,4,2,2,0,0,0,1,0,1,0,0,1,2,2026
825001,2026-05-31,641857,"McMahon, Ryan",ATH,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
825001,2026-05-31,663757,"Grisham, Trent",ATH,5,5,1,1,0,0,0,0,0,0,0,0,2,1,2026
825001,2026-05-31,669224,"Wells, Austin",ATH,4,2,0,0,0,0,0,2,0,1,0,0,0,0,2026
825001,2026-05-31,676609,"Caballero, José",ATH,5,4,1,1,0,0,0,1,0,2,0,0,1,1,2026
825001,2026-05-31,680474,"Schuemann, Max",ATH,4,3,1,0,1,0,0,1,0,1,0,0,2,2,2026
825001,2026-05-31,683011,"Volpe, Anthony",ATH,4,4,2,2,0,0,0,0,0,0,0,0,1,2,2026
825001,2026-05-31,700250,"Rice, Ben",ATH,5,5,2,0,1,1,0,0,0,1,0,0,4,5,2026
825002,2026-05-29,502671,"Goldschmidt, Paul",ATH,5,5,1,0,0,0,1,0,0,0,0,0,3,4,2026
825002,2026-05-29,592450,"Judge, Aaron",ATH,5,4,1,1,0,0,0,1,0,1,0,0,2,1,2026
825002,2026-05-29,641355,"Bellinger, Cody",ATH,5,4,1,1,0,0,0,1,0,1,0,0,0,1,2026
825002,2026-05-29,641555,"Escarra, J.C.",ATH,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
825002,2026-05-29,641857,"McMahon, Ryan",ATH,4,4,1,0,0,0,1,0,0,1,0,0,1,4,2026
825002,2026-05-29,663757,"Grisham, Trent",ATH,5,5,2,2,0,0,0,0,0,2,0,0,0,2,2026
825002,2026-05-29,665862,"Chisholm Jr., Jazz",ATH,5,5,0,0,0,0,0,0,0,1,0,0,0,0,2026
825002,2026-05-29,676609,"Caballero, José",ATH,4,4,2,1,1,0,0,0,0,0,0,0,0,3,2026
825002,2026-05-29,700250,"Rice, Ben",ATH,5,5,4,1,2,0,1,0,0,0,0,0,2,9,2026
825029,2026-09-19,641355,"Bellinger, Cody",AZ,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
825029,2026-09-19,641857,"McMahon, Ryan",AZ,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2026
825029,2026-09-19,642708,"Rosario, Amed",AZ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2026
825029,2026-09-19,669224,"Wells, Austin",AZ,4,3,2,1,0,0,1,1,0,0,0,0,1,5,2026
825029,2026-09-19,671218,"Ramos, Heliot",AZ,4,4,1,0,0,0,1,0,0,1,0,0,1,4,2026
825029,2026-09-19,671277,"García Jr., Luis",AZ,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
825029,2026-09-19,676609,"Caballero, José",AZ,3,2,2,2,0,0,0,1,0,0,0,0,0,2,2026
825029,2026-09-19,683011,"Volpe, Anthony",AZ,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
825029,2026-09-19,700250,"Rice, Ben",AZ,4,3,0,0,0,0,0,0,0,1,0,0,1,0,2026
825029,2026-09-19,806146,"Lombard Jr., George",AZ,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
825032,2026-09-18,502671,"Goldschmidt, Paul",AZ,5,4,1,1,0,0,0,1,0,0,0,0,0,1,2026
825032,2026-09-18,641355,"Bellinger, Cody",AZ,5,5,1,1,0,0,0,0,0,0,0,0,0,1,2026
825032,2026-09-18,641857,"McMahon, Ryan",AZ,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2026
825032,2026-09-18,642708,"Rosario, Amed",AZ,3,3,1,1,0,0,0,0,0,0,0,0,1,1,2026
825032,2026-09-18,669224,"Wells, Austin",AZ,4,3,1,1,0,0,0,1,0,1,0,0,0,1,2026
825032,2026-09-18,671218,"Ramos, Heliot",AZ,5,3,0,0,0,0,0,2,0,1,0,0,0,0,2026
825032,2026-09-18,682987,"Jones, Spencer",AZ,4,4,0,0,0,0,0,0,0,2,0,0,1,0,2026
825032,2026-09-18,683011,"Volpe, Anthony",AZ,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
825032,2026-09-18,700250,"Rice, Ben",AZ,5,3,2,0,0,1,1,2,0,0,0,0,2,7,2026
825032,2026-09-18,806146,"Lombard Jr., George",AZ,4,4,2,1,0,0,1,0,0,0,0,0,3,5,2026
